,Order_ID,Product,Order_Date,Discount_Pct,Price_per_Box,Marketing_Spend,Boxes_Shipped,Amount
41172,ORD-176908,Mint Dark Bar,2022-05-30,6.7,2.75,51.77,93,255.75
41212,ORD-104156,Choco Coins Bag,2022-05-30,11.8,11.39,104.95,103,1173.17
41216,ORD-092971,Truffle Gift Box,2022-05-30,18.8,2.81,82.96,207,581.67
41237,ORD-039427,70% Dark Bar,2022-05-30,8.9,17.34,39.46,27,468.18
41403,ORD-054215,70% Dark Bar,2022-05-30,17.1,11.07,82.76,73,808.11
41426,ORD-038658,Pralines Gift Box,2022-05-31,25.9,2.4,136.78,373,895.1999999999999
41438,ORD-052338,70% Dark Bar,2022-05-31,10.7,2.75,81.93,142,390.5
41545,ORD-023657,85% Dark Bar,2022-05-31,3.1,11.32,175.27,57,645.24
41560,ORD-052346,Mint Dark Bar,2022-05-31,10.6,2.8,34.76,91,254.79999999999998
41565,ORD-169251,Mint Dark Bar,2022-05-31,4.6,3.08,78.92,125,385.0
41585,ORD-070996,Salted Caramel Bar,2022-05-31,14.0,4.25,114.69,189,803.25
41665,ORD-006919,Truffle Gift Box,2022-05-31,6.8,3.6,78.67,149,536.4
41672,ORD-189241,Mixed Assortment Box,2022-05-31,10.3,3.38,23.11,134,452.91999999999996
41682,ORD-043532,Almond Crunch Bar,2022-05-31,12.6,3.28,72.45,194,636.3199999999999
41784,ORD-069363,70% Dark Bar,2022-06-01,5.1,3.31,124.94,409,1353.79
41814,ORD-012557,Truffle Gift Box,2022-06-01,5.8,3.25,38.57,174,565.5
41842,ORD-168387,85% Dark Bar,2022-06-01,6.6,13.33,243.26,55,733.15
41874,ORD-156256,70% Dark Bar,2022-06-01,17.7,3.99,69.61,137,546.63
41877,ORD-077614,Mixed Assortment Box,2022-06-01,18.6,3.11,58.01,267,830.37
41880,ORD-162359,Hazelnut Milk Bar,2022-06-01,19.5,2.47,34.16,143,353.21000000000004
41913,ORD-188340,Truffle Gift Box,2022-06-01,2.8,17.45,303.7,160,2792.0
41924,ORD-072909,Milk Classic Bar,2022-06-01,12.5,3.08,42.95,102,314.16
41926,ORD-195547,Milk Classic Bar,2022-06-01,12.9,4.08,171.42,188,767.04
41947,ORD-065320,Mixed Assortment Box,2022-06-01,12.7,2.63,90.13,538,1414.94
41954,ORD-097400,Mixed Assortment Box,2022-06-01,11.0,2.86,27.61,272,777.92
41975,ORD-120111,70% Dark Bar,2022-06-01,22.9,2.89,40.6,147,424.83000000000004
41977,ORD-075796,Truffle Gift Box,2022-06-01,21.2,11.25,38.26,91,1023.75
41996,ORD-065748,85% Dark Bar,2022-06-01,12.9,13.19,54.03,45,593.55
42047,ORD-199757,Truffle Gift Box,2022-06-02,13.6,3.01,68.21,217,653.17
42057,ORD-043922,70% Dark Bar,2022-06-02,16.2,3.32,80.2,118,391.76
42127,ORD-097702,Truffle Gift Box,2022-06-02,16.9,2.99,70.79,196,586.0400000000001
42137,ORD-093405,Pralines Gift Box,2022-06-02,16.2,3.02,85.76,70,211.4
42142,ORD-168815,Mixed Assortment Box,2022-06-02,18.9,3.04,39.68,320,972.8
42170,ORD-055714,Truffle Gift Box,2022-06-02,15.4,2.65,241.13,578,1531.7
42181,ORD-175223,White Choco Bar,2022-06-02,20.1,13.52,41.85,47,635.4399999999999
42183,ORD-011035,70% Dark Bar,2022-06-02,3.6,2.73,107.22,182,496.86
42198,ORD-175779,Milk Classic Bar,2022-06-02,15.3,2.84,100.11,176,499.84
42202,ORD-065210,Hazelnut Milk Bar,2022-06-02,13.6,17.47,47.06,34,593.98
42224,ORD-148960,Milk Classic Bar,2022-06-02,10.5,17.64,32.92,24,423.36
42226,ORD-185044,70% Dark Bar,2022-06-02,32.1,2.95,70.96,218,643.1
42279,ORD-086033,Mint Dark Bar,2022-06-02,11.6,3.21,185.09,199,638.79
42373,ORD-047519,70% Dark Bar,2022-06-03,9.0,2.75,62.0,135,371.25
42374,ORD-104793,Mint Dark Bar,2022-06-03,11.7,3.99,76.46,77,307.23
42431,ORD-178441,70% Dark Bar,2022-06-03,11.2,3.21,31.91,81,260.01
42473,ORD-134680,70% Dark Bar,2022-06-03,9.0,3.08,95.53,154,474.32
42491,ORD-090360,70% Dark Bar,2022-06-03,6.6,3.33,38.04,86,286.38
42499,ORD-166450,70% Dark Bar,2022-06-03,12.0,2.8,243.63,234,655.1999999999999
42507,ORD-012515,Milk Classic Bar,2022-06-03,21.51,13.74,48.73,37,508.38
42509,ORD-113477,70% Dark Bar,2022-06-03,17.4,2.94,87.22,155,455.7
42526,ORD-132479,Choco Coins Bag,2022-06-03,13.6,3.07,123.11,419,1286.33
42556,ORD-029714,Milk Classic Bar,2022-06-03,11.6,13.71,31.08,26,356.46000000000004
42562,ORD-106602,Mint Dark Bar,2022-06-03,4.1,14.19,63.46,37,525.03
42564,ORD-192468,Truffle Gift Box,2022-06-03,15.1,2.63,99.37,257,675.91
42603,ORD-185542,70% Dark Bar,2022-06-04,11.3,14.67,19.0,28,410.76
42608,ORD-199583,70% Dark Bar,2022-06-04,18.6,3.38,108.92,151,510.38
42614,ORD-133137,70% Dark Bar,2022-06-04,14.5,3.28,143.35,151,495.28
42628,ORD-178044,Pralines Gift Box,2022-06-04,18.5,2.6,78.93,243,631.8000000000001
42637,ORD-049393,70% Dark Bar,2022-06-04,4.5,3.7,103.86,159,588.3000000000001
42746,ORD-046215,70% Dark Bar,2022-06-04,13.5,12.25,58.26,38,465.5
42767,ORD-076418,Milk Classic Bar,2022-06-04,17.1,13.24,17.5,25,331.0
42778,ORD-151367,Salted Caramel Bar,2022-06-04,9.2,2.57,32.62,131,336.66999999999996
42786,ORD-182187,Truffle Gift Box,2022-06-04,6.4,14.23,119.19,100,1423.0
42793,ORD-146370,70% Dark Bar,2022-06-04,2.7,13.24,31.36,26,344.24
42810,ORD-031686,70% Dark Bar,2022-06-04,10.1,2.85,109.91,155,441.75
42840,ORD-179378,Milk Classic Bar,2022-06-04,26.6,2.62,154.5,365,956.3000000000001
42850,ORD-114286,70% Dark Bar,2022-06-04,15.5,3.02,237.58,262,791.24
42879,ORD-044008,Milk Classic Bar,2022-06-05,15.28,12.82,57.81,-43,-551.26
42885,ORD-046770,Mint Dark Bar,2022-06-05,14.6,17.63,50.7,25,440.75
42930,ORD-063317,Mint Dark Bar,2022-06-05,17.1,3.31,90.43,156,516.36
42937,ORD-115123,Pralines Gift Box,2022-06-05,17.4,16.58,106.09,46,762.68
42961,ORD-080193,70% Dark Bar,2022-06-05,20.8,2.94,78.95,130,382.2
43012,ORD-065971,Milk Classic Bar,2022-06-05,10.9,14.7,68.19,30,441.0
43047,ORD-085519,Hazelnut Milk Bar,2022-06-05,10.1,4.18,58.13,73,305.14
43052,ORD-043155,Mint Dark Bar,2022-06-05,17.1,2.86,94.15,140,400.4
43068,ORD-055026,70% Dark Bar,2022-06-05,5.9,3.28,104.51,109,357.52
43077,ORD-066713,Mixed Assortment Box,2022-06-05,12.1,3.17,151.32,229,725.93
43144,ORD-169805,70% Dark Bar,2022-06-05,13.6,14.18,83.41,35,496.3
43168,ORD-128548,70% Dark Bar,2022-06-06,11.9,2.88,114.64,171,492.47999999999996
43184,ORD-086470,Milk Classic Bar,2022-06-06,5.7,2.89,79.33,114,329.46000000000004
43192,ORD-080774,85% Dark Bar,2022-06-06,23.9,2.41,354.74,352,848.32
43194,ORD-035145,Choco Coins Bag,2022-06-06,12.0,11.47,167.01,153,1754.91
43239,ORD-174888,70% Dark Bar,2022-06-06,11.8,3.14,55.26,100,314.0
43240,ORD-134780,Mixed Assortment Box,2022-06-06,15.2,2.86,74.81,249,712.14
43318,ORD-087537,Milk Classic Bar,2022-06-06,12.2,2.82,146.86,141,397.62
43386,ORD-092128,Hazelnut Milk Bar,2022-06-06,9.1,11.79,162.95,69,813.51
43397,ORD-062893,White Choco Bar,2022-06-06,26.1,2.69,123.89,264,710.16
43407,ORD-099407,Hazelnut Milk Bar,2022-06-06,23.1,2.51,51.74,167,419.16999999999996
43420,ORD-098821,70% Dark Bar,2022-06-06,10.1,2.57,128.35,151,388.07
43458,ORD-172301,70% Dark Bar,2022-06-07,13.4,18.41,39.21,29,533.89
43511,ORD-121163,70% Dark Bar,2022-06-07,14.4,12.49,101.9,51,636.99
43544,ORD-158293,70% Dark Bar,2022-06-07,7.0,18.4,54.43,30,552.0
43574,ORD-103032,70% Dark Bar,2022-06-07,11.3,3.25,76.89,98,318.5
43615,ORD-168441,85% Dark Bar,2022-06-07,24.7,2.77,64.48,139,385.03000000000003
43648,ORD-092661,85% Dark Bar,2022-06-07,18.7,3.67,158.37,112,411.03999999999996
43651,ORD-048987,Mixed Assortment Box,2022-06-07,15.0,2.7,83.58,392,1058.4
43683,ORD-162406,85% Dark Bar,2022-06-07,16.7,2.67,92.6,179,477.93
43726,ORD-020850,Truffle Gift Box,2022-06-08,14.6,3.04,81.03,248,753.92
43739,ORD-163127,Milk Classic Bar,2022-06-08,5.8,3.12,63.22,77,240.24
43778,ORD-059874,Choco Coins Bag,2022-06-08,4.1,2.65,77.23,689,1825.85
43791,ORD-134804,70% Dark Bar,2022-06-08,13.2,13.41,51.63,38,509.58
43841,ORD-014650,Mixed Assortment Box,2022-06-08,6.7,3.45,78.52,246,848.7
43878,ORD-171296,Truffle Gift Box,2022-06-08,21.9,4.05,94.39,144,583.1999999999999
43880,ORD-092273,Almond Crunch Bar,2022-06-08,8.7,3.46,81.38,108,373.68
43913,ORD-059189,Truffle Gift Box,2022-06-08,29.6,2.97,366.13,495,1470.15
44027,ORD-098493,Pralines Gift Box,2022-06-09,14.6,12.08,107.66,66,797.28
44051,ORD-021545,70% Dark Bar,2022-06-09,12.3,2.43,31.91,120,291.6
44053,ORD-056319,70% Dark Bar,2022-06-09,8.7,3.22,207.53,215,692.3000000000001
44168,ORD-121988,Almond Crunch Bar,2022-06-09,19.6,3.61,194.01,423,1527.03
44191,ORD-081929,Hazelnut Milk Bar,2022-06-09,20.0,16.18,35.45,42,679.56
44241,ORD-150338,Truffle Gift Box,2022-06-09,11.7,3.48,132.28,263,915.24
44299,ORD-068136,Truffle Gift Box,2022-06-10,16.8,10.84,166.89,118,1279.12
44304,ORD-054252,70% Dark Bar,2022-06-10,18.3,2.75,103.24,219,602.25
44315,ORD-050582,85% Dark Bar,2022-06-10,21.3,3.3,184.78,144,475.2
44337,ORD-140079,Mint Dark Bar,2022-06-10,11.2,19.46,87.1,43,836.7800000000001
44348,ORD-107277,70% Dark Bar,2022-06-10,7.7,18.0,45.81,33,594.0
44350,ORD-072867,Salted Caramel Bar,2022-06-10,5.0,13.43,125.36,82,1101.26
44398,ORD-167492,70% Dark Bar,2022-06-10,23.6,3.74,64.58,207,774.1800000000001
44465,ORD-028834,Mint Dark Bar,2022-06-10,3.2,3.25,228.2,108,351.0
44491,ORD-073779,70% Dark Bar,2022-06-10,4.7,4.26,63.21,92,391.91999999999996
44508,ORD-058205,70% Dark Bar,2022-06-10,14.9,3.09,65.74,222,685.98
44515,ORD-039881,70% Dark Bar,2022-06-10,16.4,3.02,85.93,208,628.16
44516,ORD-021156,Pralines Gift Box,2022-06-10,16.5,17.47,25.86,23,401.80999999999995
44540,ORD-000029,Milk Classic Bar,2022-06-11,11.2,3.47,110.54,226,784.22
44629,ORD-031915,Truffle Gift Box,2022-06-11,13.9,2.58,111.81,369,952.02
44646,ORD-115013,Truffle Gift Box,2022-06-11,11.4,3.16,47.72,189,597.24
44691,ORD-107098,Almond Crunch Bar,2022-06-11,17.4,2.7,143.55,503,1358.1000000000001
44725,ORD-091255,Almond Crunch Bar,2022-06-11,4.4,3.3,45.76,186,613.8
44747,ORD-093535,Milk Classic Bar,2022-06-11,11.1,13.19,114.97,55,725.4499999999999
44770,ORD-056622,Truffle Gift Box,2022-06-11,12.2,3.34,48.94,154,514.36
44800,ORD-076574,70% Dark Bar,2022-06-12,11.2,17.02,30.34,33,561.66
44849,ORD-049643,Truffle Gift Box,2022-06-12,20.7,3.33,71.39,278,925.74
44863,ORD-035640,70% Dark Bar,2022-06-12,21.1,10.84,92.39,89,964.76
44931,ORD-118867,Pralines Gift Box,2022-06-12,6.0,17.45,85.51,65,1134.25
44947,ORD-003287,70% Dark Bar,2022-06-12,6.4,3.31,117.81,67,221.77
44963,ORD-081276,Truffle Gift Box,2022-06-12,8.7,3.19,105.46,316,1008.04
44993,ORD-117605,70% Dark Bar,2022-06-12,2.9,2.85,50.37,89,253.65
45013,ORD-042841,White Choco Bar,2022-06-12,17.4,2.57,114.21,453,1164.21
45071,ORD-076959,Pralines Gift Box,2022-06-12,14.9,3.37,164.73,315,1061.55
45085,ORD-196776,70% Dark Bar,2022-06-12,13.28,16.05,111.04,56,898.8000000000001
45233,ORD-091709,Choco Coins Bag,2022-06-13,10.6,14.27,42.9,48,684.96
45240,ORD-195433,Milk Classic Bar,2022-06-13,3.5,2.81,183.95,123,345.63
45265,ORD-021162,Mint Dark Bar,2022-06-13,15.7,3.36,94.85,109,366.24
45283,ORD-094124,Almond Crunch Bar,2022-06-13,17.5,12.22,167.58,121,1478.6200000000001
45304,ORD-069426,Hazelnut Milk Bar,2022-06-13,6.2,3.18,80.01,114,362.52000000000004
45354,ORD-116317,70% Dark Bar,2022-06-14,11.5,12.82,129.19,59,756.38
45373,ORD-077528,Milk Classic Bar,2022-06-14,10.1,4.34,101.78,81,351.53999999999996
45395,ORD-156436,Truffle Gift Box,2022-06-14,11.3,4.14,54.74,125,517.5
45403,ORD-192163,Mint Dark Bar,2022-06-14,3.1,2.84,51.63,79,224.35999999999999
45410,ORD-076278,Choco Coins Bag,2022-06-14,17.9,18.56,90.13,86,1596.1599999999999
45476,ORD-093102,Mixed Assortment Box,2022-06-14,15.7,13.24,33.32,61,807.64
45481,ORD-157832,70% Dark Bar,2022-06-14,13.0,3.69,136.21,136,501.84
45502,ORD-050676,Almond Crunch Bar,2022-06-14,9.1,2.6,113.62,290,754.0
45525,ORD-134386,Hazelnut Milk Bar,2022-06-14,12.9,4.02,208.35,175,703.4999999999999
45545,ORD-192834,Pralines Gift Box,2022-06-14,13.7,3.71,42.58,76,281.96
45567,ORD-004368,Truffle Gift Box,2022-06-14,10.9,3.46,404.82,346,1197.16
45639,ORD-032396,70% Dark Bar,2022-06-15,17.1,3.5,117.91,104,364.0
45645,ORD-057346,Mixed Assortment Box,2022-06-15,8.1,18.66,156.29,180,3358.8
45676,ORD-017414,70% Dark Bar,2022-06-15,2.6,3.24,68.64,72,233.28000000000003
45697,ORD-004692,Pralines Gift Box,2022-06-15,12.3,3.3,83.66,175,577.5
45761,ORD-000413,Truffle Gift Box,2022-06-15,15.7,11.88,67.35,101,1199.88
45810,ORD-043046,Truffle Gift Box,2022-06-15,10.6,3.42,37.07,143,489.06
45812,ORD-133971,Pralines Gift Box,2022-06-15,4.4,3.08,88.99620689655174,209,643.72
45900,ORD-125763,Mixed Assortment Box,2022-06-16,21.0,3.19,135.19,461,1470.59
45904,ORD-122022,85% Dark Bar,2022-06-16,12.4,17.03,98.28,37,630.11
46007,ORD-083501,70% Dark Bar,2022-06-16,2.02,3.27,89.51,164,536.28
46026,ORD-068220,Mint Dark Bar,2022-06-16,6.8,3.57,53.85,84,299.88
46045,ORD-186487,70% Dark Bar,2022-06-16,30.0,2.9,60.51,130,377.0
46055,ORD-139447,Choco Coins Bag,2022-06-16,6.1,2.95,101.27,236,696.2
46066,ORD-078187,70% Dark Bar,2022-06-16,21.9,12.77,53.63,47,600.1899999999999
46111,ORD-181666,85% Dark Bar,2022-06-17,14.4,11.33,83.69,53,600.49
46135,ORD-178921,70% Dark Bar,2022-06-17,2.3,2.59,662.5429610389319,373,966.0699999999999
46160,ORD-033490,Pralines Gift Box,2022-06-17,22.92,3.45,67.34,81,279.45
46174,ORD-020127,Hazelnut Milk Bar,2022-06-17,17.5,11.37,69.46,47,534.39
46184,ORD-065556,Truffle Gift Box,2022-06-17,9.8,2.86,106.08,226,646.36
46189,ORD-090364,70% Dark Bar,2022-06-17,8.2,13.25,44.33,32,424.0
46256,ORD-156191,70% Dark Bar,2022-06-17,1.7,18.39,23.33,15,275.85
46325,ORD-171213,85% Dark Bar,2022-06-17,7.5,12.01,141.52,59,708.59
46343,ORD-056044,70% Dark Bar,2022-06-17,18.5,18.82,52.09,39,733.98
46364,ORD-066917,Truffle Gift Box,2022-06-17,12.7,2.59,43.37,117,303.03
46389,ORD-101382,Almond Crunch Bar,2022-06-18,8.5,3.2,59.24,191,611.2
46393,ORD-089283,70% Dark Bar,2022-06-18,18.0,2.95,268.54,234,690.3000000000001
46397,ORD-041865,Salted Caramel Bar,2022-06-18,16.4,13.36,108.57,60,801.5999999999999
46493,ORD-152595,Truffle Gift Box,2022-06-18,9.9,12.69,97.09,80,1015.1999999999999
46499,ORD-138104,Truffle Gift Box,2022-06-18,25.2,3.45,112.51,261,900.45
46552,ORD-058911,White Choco Bar,2022-06-18,14.0,3.36,102.93,158,530.88
46576,ORD-005719,Milk Classic Bar,2022-06-18,6.2,3.34,125.62,123,410.82
46580,ORD-047272,70% Dark Bar,2022-06-18,11.9,4.66,83.63,93,433.38
46627,ORD-026042,Truffle Gift Box,2022-06-19,5.4,13.1,99.49,59,772.9
46651,ORD-126785,Truffle Gift Box,2022-06-19,5.9,12.08,39.92,41,495.28000000000003
46679,ORD-143709,Truffle Gift Box,2022-06-19,1.9,3.48,190.13,276,960.48
46692,ORD-076445,White Choco Bar,2022-06-19,8.7,2.64,107.01,152,401.28000000000003
46705,ORD-101486,70% Dark Bar,2022-06-19,19.4,16.17,17.67,26,420.4200000000001
46713,ORD-197732,Almond Crunch Bar,2022-06-19,6.1,3.24,46.07,145,469.8
46773,ORD-004544,70% Dark Bar,2022-06-19,14.0,11.44,57.6,50,572.0
46790,ORD-064919,70% Dark Bar,2022-06-19,12.8,16.86,82.71,53,893.5799999999999
46879,ORD-144512,White Choco Bar,2022-06-20,2.8,12.65,43.71,26,328.90000000000003
46910,ORD-199687,70% Dark Bar,2022-06-20,9.6,3.21,67.11,106,340.26
46915,ORD-136491,70% Dark Bar,2022-06-20,19.2,4.11,46.32,82,337.02000000000004
46918,ORD-084126,Almond Crunch Bar,2022-06-20,18.3,3.72,60.53,157,584.0400000000001
46994,ORD-078290,70% Dark Bar,2022-06-20,6.9,2.82,76.91,99,279.18
47002,ORD-010470,Mint Dark Bar,2022-06-20,5.6,2.88,70.14,-75,-216.0
47053,ORD-196061,85% Dark Bar,2022-06-20,12.9,2.88,81.06,129,371.52
47100,ORD-023877,Pralines Gift Box,2022-06-20,11.5,14.28,101.41,48,685.4399999999999
47153,ORD-027856,Pralines Gift Box,2022-06-21,20.7,16.52,14.87,24,396.48
47229,ORD-149340,85% Dark Bar,2022-06-21,8.3,3.49,80.22,84,293.16
47231,ORD-171982,Hazelnut Milk Bar,2022-06-21,11.2,3.31,58.08,117,387.27
47272,ORD-150818,Almond Crunch Bar,2022-06-21,6.9,2.38,148.54,239,568.8199999999999
47298,ORD-095641,Pralines Gift Box,2022-06-21,19.6,3.12,28.73,104,324.48
47312,ORD-153291,Choco Coins Bag,2022-06-21,15.8,3.83,167.67,325,1244.75
47398,ORD-186286,70% Dark Bar,2022-06-21,7.8,3.49,103.96,104,362.96000000000004
47432,ORD-080863,70% Dark Bar,2022-06-22,29.0,2.57,28.97,138,354.65999999999997
47466,ORD-106186,Salted Caramel Bar,2022-06-22,23.0,2.61,89.0,243,634.23
47534,ORD-106557,70% Dark Bar,2022-06-22,17.0,4.02,132.68,128,514.56
47536,ORD-167755,85% Dark Bar,2022-06-22,24.4,3.28,125.49,196,642.88
47542,ORD-002446,70% Dark Bar,2022-06-22,23.4,2.78,42.21,174,483.71999999999997
47548,ORD-042129,Almond Crunch Bar,2022-06-22,12.2,4.27,16.52,90,384.29999999999995
47556,ORD-167797,Truffle Gift Box,2022-06-22,6.0,2.82,226.0,270,761.4
47559,ORD-021230,70% Dark Bar,2022-06-22,14.661379310344827,2.98,50.61,98,292.04
47563,ORD-177997,Truffle Gift Box,2022-06-22,23.8,11.77,176.2,139,1636.03
47573,ORD-151877,Milk Classic Bar,2022-06-22,7.1,3.16,56.26,90,284.40000000000003
47578,ORD-095561,Mixed Assortment Box,2022-06-22,18.8,12.8,32.0,71,908.8000000000001
47579,ORD-075822,Choco Coins Bag,2022-06-22,13.5,2.92,146.65,304,887.68
47596,ORD-083733,Mint Dark Bar,2022-06-22,9.9,11.96,63.11,34,406.64000000000004
47624,ORD-097673,Truffle Gift Box,2022-06-22,7.3,3.46,46.55,133,460.18
47654,ORD-114993,70% Dark Bar,2022-06-22,12.4,3.02,132.2,189,570.78
47670,ORD-048752,Truffle Gift Box,2022-06-22,17.75,4.06,40.25,151,613.06
47720,ORD-127718,Salted Caramel Bar,2022-06-23,16.8,2.86,56.11,153,437.58
47793,ORD-170062,Almond Crunch Bar,2022-06-23,20.0,2.82,30.76,673,1897.86
47818,ORD-198117,85% Dark Bar,2022-06-23,13.5,2.78,88.33,137,380.85999999999996
47857,ORD-056428,Almond Crunch Bar,2022-06-23,11.9,3.9,201.95,255,994.5
47888,ORD-054482,Truffle Gift Box,2022-06-23,6.9,2.85,77.89,153,436.05
47970,ORD-169737,Truffle Gift Box,2022-06-24,5.5,3.05,70.5,79,240.95
47981,ORD-035083,70% Dark Bar,2022-06-24,7.1,14.17,30.69,26,368.42
48009,ORD-072080,Truffle Gift Box,2022-06-24,10.3,2.55,25.04,108,275.4
48071,ORD-182323,Pralines Gift Box,2022-06-24,23.5,2.66,56.12,181,481.46000000000004
48080,ORD-161627,Truffle Gift Box,2022-06-24,3.7,3.1,75.93,141,437.1
48090,ORD-121432,70% Dark Bar,2022-06-24,18.7,3.05,47.39,86,262.3
48136,ORD-004805,85% Dark Bar,2022-06-24,13.2,2.97,82.35,153,454.41
48144,ORD-069651,Milk Classic Bar,2022-06-24,20.9,3.35,205.92,145,485.75
48149,ORD-139068,70% Dark Bar,2022-06-24,23.2,2.53,46.05,151,382.03
48163,ORD-125902,Pralines Gift Box,2022-06-24,18.2,2.97,31.8,69,204.93
48188,ORD-108491,70% Dark Bar,2022-06-24,18.5,3.45,116.89,153,527.85
48194,ORD-179436,Truffle Gift Box,2022-06-24,14.8,2.65,243.3,373,988.4499999999999
48260,ORD-052640,Truffle Gift Box,2022-06-25,7.6,3.49,150.21,235,820.1500000000001
48315,ORD-148540,70% Dark Bar,2022-06-25,22.9,2.81,58.92,135,379.35
48380,ORD-007955,Mint Dark Bar,2022-06-25,18.9,3.97,129.81,131,520.07
48389,ORD-124373,Mixed Assortment Box,2022-06-25,16.5,3.02,114.54,588,1775.76
48408,ORD-073044,Almond Crunch Bar,2022-06-25,12.1,3.05,42.19,150,457.5
48472,ORD-033019,85% Dark Bar,2022-06-25,14.3,3.27,56.8,134,438.18
48478,ORD-115766,Mixed Assortment Box,2022-06-25,7.4,2.64,63.11,219,578.1600000000001
48508,ORD-008450,Almond Crunch Bar,2022-06-25,7.3,14.57,75.63,63,917.91
48511,ORD-190652,Salted Caramel Bar,2022-06-25,10.4,2.52,50.81,161,405.72
48514,ORD-104705,White Choco Bar,2022-06-25,20.0,2.6,96.59,215,559.0
48640,ORD-021236,Mixed Assortment Box,2022-06-26,9.0,13.94,37.83,72,1003.68
48679,ORD-194891,Truffle Gift Box,2022-06-26,6.1,3.14,40.24,167,524.38
48690,ORD-065731,Almond Crunch Bar,2022-06-26,3.9,18.29,65.58,37,676.73
48698,ORD-087627,Pralines Gift Box,2022-06-26,14.4,3.41,102.44,181,617.21
48709,ORD-181768,Almond Crunch Bar,2022-06-26,21.88,2.84,203.41,306,869.04
48718,ORD-088987,70% Dark Bar,2022-06-26,12.1,10.6,129.86,64,678.4
48744,ORD-112935,Truffle Gift Box,2022-06-26,27.3,11.01,124.36,131,1442.31
48765,ORD-013252,Truffle Gift Box,2022-06-26,22.4,3.22,48.39,269,866.1800000000001
48830,ORD-117270,Mixed Assortment Box,2022-06-27,6.9,18.42,277.41,142,2615.6400000000003
48882,ORD-168834,70% Dark Bar,2022-06-27,21.2,2.32,100.77,246,570.7199999999999
48886,ORD-138429,70% Dark Bar,2022-06-27,9.7,3.23,157.16,167,539.41
48979,ORD-027658,70% Dark Bar,2022-06-27,17.9,2.63,141.2,325,854.75
49027,ORD-107422,White Choco Bar,2022-06-27,11.3,3.2,277.23,227,726.4000000000001
49091,ORD-183102,Almond Crunch Bar,2022-06-27,21.4,3.51,49.36,139,487.89
49138,ORD-109595,70% Dark Bar,2022-06-28,18.6,18.2,62.41,29,527.8
49139,ORD-048986,70% Dark Bar,2022-06-28,7.66,3.29,30.28,102,335.58
49154,ORD-090489,85% Dark Bar,2022-06-28,2.4,3.57,74.52,311,1110.27
49156,ORD-089052,Almond Crunch Bar,2022-06-28,15.7,3.12,19.28,128,399.36
49220,ORD-134681,70% Dark Bar,2022-06-28,12.7,4.44,69.63,103,457.32000000000005
49234,ORD-099872,Choco Coins Bag,2022-06-28,11.8,3.06,118.46,315,963.9
49240,ORD-123563,Milk Classic Bar,2022-06-28,16.9,2.96,81.08,168,497.28
49241,ORD-081098,Truffle Gift Box,2022-06-28,22.2,3.82,101.9,251,958.8199999999999
49246,ORD-010986,70% Dark Bar,2022-06-28,23.4,2.69,47.71,181,486.89
49278,ORD-172224,Pralines Gift Box,2022-06-28,16.38,3.52,53.05,128,450.56
49328,ORD-038487,Truffle Gift Box,2022-06-28,6.8,3.05,56.09,182,555.1
49336,ORD-083290,70% Dark Bar,2022-06-28,13.2,3.01,94.24,160,481.59999999999997
49474,ORD-046259,Mixed Assortment Box,2022-06-29,4.2,3.3,66.86,148,488.4
49493,ORD-009814,Truffle Gift Box,2022-06-29,19.3,2.84,124.85,216,613.4399999999999
49514,ORD-121609,Pralines Gift Box,2022-06-29,9.1,12.73,57.16,47,598.3100000000001
49561,ORD-036416,Mixed Assortment Box,2022-06-29,9.4,2.05,163.58,323,662.15
49579,ORD-082585,Hazelnut Milk Bar,2022-06-29,5.5,13.41,90.5,35,469.35
49658,ORD-011580,70% Dark Bar,2022-06-29,17.2,3.03,136.52,186,563.5799999999999
49659,ORD-018083,70% Dark Bar,2022-06-30,25.4,2.54,48.96,128,325.12
49763,ORD-019130,70% Dark Bar,2022-06-30,18.9,3.19,191.67,219,698.61
49789,ORD-119382,70% Dark Bar,2022-06-30,13.7,11.68,88.81,39,455.52
49820,ORD-005952,Milk Classic Bar,2022-06-30,8.7,13.66,94.68,55,751.3
49854,ORD-012436,White Choco Bar,2022-06-30,3.3,2.99,271.18,199,595.01
49956,ORD-181835,Choco Coins Bag,2022-06-30,23.1,11.49,78.66,132,1516.68
50055,ORD-088091,Truffle Gift Box,2022-07-01,18.4,3.34,30.55,177,591.18
50057,ORD-168514,70% Dark Bar,2022-07-01,7.9,2.66,88.38,179,476.14000000000004
50099,ORD-078692,70% Dark Bar,2022-07-01,9.0,3.25,53.63,164,533.0
50208,ORD-038505,Mixed Assortment Box,2022-07-01,17.6,3.24,64.97,367,1189.0800000000002
50221,ORD-172198,Truffle Gift Box,2022-07-01,16.4,2.58,34.02,195,503.1
50293,ORD-128780,70% Dark Bar,2022-07-02,17.9,3.58,99.89,194,694.52
50397,ORD-097973,Mixed Assortment Box,2022-07-02,13.1,16.52,55.25,74,1222.48
50412,ORD-184262,White Choco Bar,2022-07-02,22.0,2.96,153.18,4,11.84
50428,ORD-023336,Pralines Gift Box,2022-07-02,8.6,2.71,132.45,199,539.29
50466,ORD-016117,70% Dark Bar,2022-07-02,23.1,3.13,105.4,160,500.79999999999995
50519,ORD-174597,Milk Classic Bar,2022-07-02,16.7,14.36,75.98,41,588.76
50564,ORD-102923,Choco Coins Bag,2022-07-03,17.1,2.66,115.96,383,1018.7800000000001
